movieid,genres,tagid,timestamp
4793,Animation|Children|Comedy|Fantasy,186.0,2008-02-05 18:46:34
4793,Animation|Children|Comedy|Fantasy,278.0,2006-11-10 22:10:52
4793,Animation|Children|Comedy|Fantasy,785.0,2006-07-10 14:34:58
4793,Animation|Children|Comedy|Fantasy,785.0,2007-05-21 12:00:26
4793,Animation|Children|Comedy|Fantasy,761.0,2006-02-13 08:28:53
4793,Animation|Children|Comedy|Fantasy,785.0,2006-08-18 18:27:23
4793,Animation|Children|Comedy|Fantasy,785.0,2007-08-14 23:21:12
4793,Animation|Children|Comedy|Fantasy,309.0,2006-01-13 09:36:27
4793,Animation|Children|Comedy|Fantasy,785.0,2006-09-29 05:47:41
4793,Animation|Children|Comedy|Fantasy,785.0,2006-02-21 04:39:41
4793,Animation|Children|Comedy|Fantasy,785.0,2006-10-19 13:31:06
4793,Animation|Children|Comedy|Fantasy,785.0,2008-06-26 19:36:32
4795,Drama,557.0,2007-02-16 21:00:45
4796,Crime|Drama,553.0,2006-02-07 11:34:47
4797,Comedy|Fantasy|Romance,,
4805,Comedy|Crime|Mystery|Thriller,,
4807,Comedy,,
4808,Action|Crime|Drama|Thriller,211.0,2008-12-25 18:50:12
4808,Action|Crime|Drama|Thriller,361.0,2007-01-28 10:52:48
4810,Drama,323.0,2006-02-16 21:13:47
4810,Drama,296.0,2006-01-19 13:32:53
4865,Action|Drama|War,,
4869,Adventure|Western,509.0,2006-02-25 11:35:22
4870,Comedy|Crime|Thriller,354.0,2007-12-15 06:11:08
4870,Comedy|Crime|Thriller,498.0,2008-07-09 12:03:58
4870,Comedy|Crime|Thriller,498.0,2006-01-23 11:02:02
4870,Comedy|Crime|Thriller,464.0,2006-01-22 06:49:58
4870,Comedy|Crime|Thriller,498.0,2006-02-21 15:38:16
4870,Comedy|Crime|Thriller,498.0,2006-12-20 14:21:40
4870,Comedy|Crime|Thriller,777.0,2006-10-15 23:41:02
4870,Comedy|Crime|Thriller,498.0,2006-02-01 08:17:39
4870,Comedy|Crime|Thriller,1114.0,2006-02-07 11:19:51
4870,Comedy|Crime|Thriller,268.0,2006-02-08 17:43:14
4870,Comedy|Crime|Thriller,498.0,2006-04-08 02:08:20
4870,Comedy|Crime|Thriller,19.0,2006-02-19 11:48:25
4870,Comedy|Crime|Thriller,181.0,2008-06-19 10:24:36
4870,Comedy|Crime|Thriller,595.0,2007-06-04 05:32:31
4870,Comedy|Crime|Thriller,498.0,2006-03-11 22:11:24
4870,Comedy|Crime|Thriller,268.0,2006-05-12 09:09:03
4870,Comedy|Crime|Thriller,849.0,2006-07-03 15:06:10
4870,Comedy|Crime|Thriller,498.0,2008-12-01 02:02:38
4870,Comedy|Crime|Thriller,595.0,2006-01-17 05:31:15
4870,Comedy|Crime|Thriller,498.0,2006-07-28 16:00:23
4870,Comedy|Crime|Thriller,498.0,2006-01-23 06:42:40
4870,Comedy|Crime|Thriller,187.0,2007-04-01 10:24:54
4870,Comedy|Crime|Thriller,595.0,2006-01-12 14:40:23
4870,Comedy|Crime|Thriller,181.0,2007-09-27 10:21:19
4870,Comedy|Crime|Thriller,268.0,2006-10-18 12:06:51
4870,Comedy|Crime|Thriller,268.0,2006-10-19 13:28:12
4871,Adventure|Drama|Romance,,
4874,Drama,675.0,2007-05-21 17:03:21
4874,Drama,950.0,2006-01-17 06:20:15
4874,Drama,1096.0,2006-01-15 10:12:16
4874,Drama,753.0,2008-01-31 13:54:45
4881,Comedy,503.0,2006-02-21 16:07:52
4881,Comedy,503.0,2007-02-20 23:38:33
4881,Comedy,731.0,2006-09-20 14:17:14
4881,Comedy,770.0,2007-07-07 18:05:50
4882,Drama|Romance|Thriller,824.0,2006-11-08 05:40:01
4882,Drama|Romance|Thriller,652.0,2007-09-10 19:41:30
4882,Drama|Romance|Thriller,1025.0,2007-09-11 14:36:37
4882,Drama|Romance|Thriller,849.0,2007-09-12 14:51:28
4882,Drama|Romance|Thriller,887.0,2007-09-12 23:48:22
4882,Drama|Romance|Thriller,849.0,2008-07-28 01:01:08
4882,Drama|Romance|Thriller,824.0,2006-01-16 08:21:13
4882,Drama|Romance|Thriller,652.0,2007-01-25 17:19:08
4882,Drama|Romance|Thriller,732.0,2007-01-25 20:39:30
4882,Drama|Romance|Thriller,824.0,2007-11-29 08:57:09
4882,Drama|Romance|Thriller,732.0,2006-09-19 23:12:14
4882,Drama|Romance|Thriller,849.0,2006-11-27 10:31:16
4882,Drama|Romance|Thriller,995.0,2008-11-17 16:04:51
4882,Drama|Romance|Thriller,732.0,2007-07-20 19:59:37
4882,Drama|Romance|Thriller,887.0,2008-04-29 15:59:13
4882,Drama|Romance|Thriller,652.0,2008-12-25 18:30:27
4882,Drama|Romance|Thriller,1025.0,2007-07-30 21:50:54
4882,Drama|Romance|Thriller,1104.0,2007-07-31 12:39:04
4882,Drama|Romance|Thriller,849.0,2007-08-04 04:56:42
4882,Drama|Romance|Thriller,1025.0,2007-08-07 16:40:57
4882,Drama|Romance|Thriller,377.0,2007-08-09 13:27:06
4882,Drama|Romance|Thriller,887.0,2007-08-11 16:57:28
4882,Drama|Romance|Thriller,995.0,2007-08-13 17:05:29
4882,Drama|Romance|Thriller,230.0,2007-08-14 05:51:57
4882,Drama|Romance|Thriller,887.0,2007-08-17 19:49:13
4882,Drama|Romance|Thriller,155.0,2007-08-18 03:02:54
4882,Drama|Romance|Thriller,1025.0,2007-08-19 17:51:53
4882,Drama|Romance|Thriller,849.0,2007-08-26 13:39:01
4882,Drama|Romance|Thriller,652.0,2006-01-13 11:03:06
4885,Drama|Mystery|Thriller,109.0,2008-11-09 20:21:38
4885,Drama|Mystery|Thriller,88.0,2008-05-01 00:30:23
4896,Comedy,227.0,2007-11-22 04:46:04
4897,Adventure|Animation|Children|Comedy,,
4898,Comedy|Drama|Romance,,
4899,Comedy|Romance,419.0,2007-08-28 23:46:50
4899,Comedy|Romance,863.0,2007-10-09 02:08:41
4899,Comedy|Romance,439.0,2006-01-17 12:51:18
4899,Comedy|Romance,450.0,2007-12-08 13:25:31
4899,Comedy|Romance,439.0,2006-04-15 19:12:28
4899,Comedy|Romance,863.0,2007-03-20 10:09:44
4899,Comedy|Romance,439.0,2008-03-18 02:14:26
4899,Comedy|Romance,1028.0,2007-08-14 20:09:38
4899,Comedy|Romance,1003.0,2007-08-01 19:58:42
4899,Comedy|Romance,863.0,2008-06-11 09:52:15
4899,Comedy|Romance,201.0,2007-08-14 17:57:01
4899,Comedy|Romance,863.0,2007-08-17 19:58:31
4917,Action|Drama|War,1097.0,2008-09-18 12:22:01
4917,Action|Drama|War,1096.0,2008-08-29 05:21:18
4917,Action|Drama|War,1096.0,2006-02-16 20:37:10
4917,Action|Drama|War,1096.0,2006-10-12 14:05:47
4917,Action|Drama|War,370.0,2007-02-25 23:46:17
4917,Action|Drama|War,323.0,2006-05-12 09:10:47
4917,Action|Drama|War,1096.0,2006-09-18 14:13:54
4917,Action|Drama|War,1096.0,2006-07-28 16:15:35
4917,Action|Drama|War,1096.0,2006-12-22 02:47:41
4918,Drama|Romance,,
4920,Comedy|Drama|Mystery,774.0,2008-09-20 20:18:53
4920,Comedy|Drama|Mystery,86.0,2008-08-27 22:07:31
4920,Comedy|Drama|Mystery,1114.0,2007-02-21 00:03:15
4920,Comedy|Drama|Mystery,285.0,2006-01-23 13:49:11
4920,Comedy|Drama|Mystery,28.0,2007-04-14 19:36:10
4920,Comedy|Drama|Mystery,285.0,2006-06-07 12:13:20
4921,Comedy|Drama,645.0,2008-09-20 06:52:53
4921,Comedy|Drama,824.0,2006-01-16 08:23:15
4921,Comedy|Drama,262.0,2007-05-05 06:50:27
4921,Comedy|Drama,824.0,2007-03-06 13:45:02
4922,Drama|Romance,556.0,2007-11-25 05:46:52
4922,Drama|Romance,832.0,2006-01-23 11:01:11
4922,Drama|Romance,747.0,2006-02-25 12:01:11
4922,Drama|Romance,293.0,2006-05-12 13:32:12
4922,Drama|Romance,727.0,2007-11-26 19:36:09
4922,Drama|Romance,727.0,2006-09-20 13:56:15
4932,Comedy,777.0,2007-09-01 15:33:33
4954,Action|Comedy,770.0,2008-04-20 23:57:51
4954,Action|Comedy,177.0,2006-12-14 22:46:14
4954,Action|Comedy,631.0,2008-09-12 06:25:34
4954,Action|Comedy,631.0,2008-07-17 06:25:50
4954,Action|Comedy,1125.0,2006-11-04 16:49:37
4954,Action|Comedy,230.0,2007-06-12 20:22:54
4954,Action|Comedy,958.0,2006-01-13 12:07:46
4955,Comedy,,
4980,Comedy|Drama,731.0,2006-09-20 00:03:44
4986,Comedy,,
4987,Drama|Romance,729.0,2006-09-19 23:40:51
4989,Comedy|Drama,79.0,2006-06-11 19:45:53
4989,Comedy|Drama,360.0,2006-08-23 20:38:23
4998,Children|Comedy,,
4999,Action|Thriller,1022.0,2006-01-15 11:18:10
4999,Action|Thriller,261.0,2006-10-23 17:35:42
5000,Action|Sci-Fi,,
5001,Comedy|Crime,8.0,2007-08-05 21:15:17
5013,Drama|War,1121.0,2007-11-04 08:25:12
5013,Drama|War,813.0,2006-01-21 13:07:35
5014,Drama|Thriller,,
5015,Adventure|Animation|Children,309.0,2006-12-06 12:22:35
5015,Adventure|Animation|Children,775.0,2007-07-02 16:21:49
5016,Comedy|Crime,732.0,2007-06-05 03:54:22
5016,Comedy|Crime,732.0,2006-09-21 18:54:25
5016,Comedy|Crime,795.0,2007-05-18 02:31:01
5016,Comedy|Crime,795.0,2007-07-18 16:06:24
5016,Comedy|Crime,732.0,2007-07-06 19:46:34
5018,Drama,,
5034,Fantasy|Horror,1067.0,2006-09-04 13:21:06
5034,Fantasy|Horror,1067.0,2006-01-23 09:57:57
5035,Drama,,
5036,Drama,,
5040,Comedy|Drama,813.0,2007-09-16 02:51:09
5041,Comedy|Romance,541.0,2006-01-13 15:41:00
5041,Comedy|Romance,541.0,2006-11-02 15:46:07
5041,Comedy|Romance,909.0,2006-11-10 21:45:37
5041,Comedy|Romance,663.0,2007-02-19 20:09:16
5042,Drama|Horror,,
5044,Action|Crime|Drama,,
5057,Comedy|Romance,732.0,2008-10-05 19:40:29
5057,Comedy|Romance,720.0,2006-09-18 09:40:41
5057,Comedy|Romance,732.0,2006-09-20 14:10:38
5057,Comedy|Romance,874.0,2008-04-05 15:22:52
5058,Action|Drama|War,1080.0,2008-07-29 03:31:06
5058,Action|Drama|War,1097.0,2006-02-07 11:28:33
5058,Action|Drama|War,1080.0,2007-11-28 15:46:00
5058,Action|Drama|War,509.0,2006-02-23 08:43:04
5058,Action|Drama|War,1080.0,2007-06-06 15:55:38
5058,Action|Drama|War,1080.0,2008-09-01 17:35:17
5059,Drama|Horror|Thriller,180.0,2008-02-07 12:27:54
5076,Action|Comedy|Crime,,
5078,Comedy|Drama|Romance,554.0,2006-03-08 12:25:55
5123,Adventure|Animation|Children|Comedy,1007.0,2007-12-15 23:40:47
5123,Adventure|Animation|Children|Comedy,309.0,2006-01-15 16:00:26
5123,Adventure|Animation|Children|Comedy,64.0,2008-09-12 06:34:13
5123,Adventure|Animation|Children|Comedy,844.0,2006-06-29 12:10:57
5123,Adventure|Animation|Children|Comedy,63.0,2006-04-20 07:59:17
5123,Adventure|Animation|Children|Comedy,844.0,2007-05-18 02:26:42
5123,Adventure|Animation|Children|Comedy,64.0,2008-01-30 10:11:20
5123,Adventure|Animation|Children|Comedy,186.0,2008-11-22 15:37:27
5123,Adventure|Animation|Children|Comedy,63.0,2006-01-20 07:00:22
5123,Adventure|Animation|Children|Comedy,63.0,2006-10-18 12:02:29
5125,Action|Comedy,,
5127,Comedy|Romance,599.0,2006-01-20 22:26:04
5127,Comedy|Romance,599.0,2006-04-13 14:56:47
5127,Comedy|Romance,599.0,2008-02-06 20:09:08
5127,Comedy|Romance,828.0,2007-07-07 17:40:25
5127,Comedy|Romance,909.0,2006-11-10 21:49:28
5127,Comedy|Romance,828.0,2008-11-21 11:51:03
5127,Comedy|Romance,599.0,2009-01-02 20:48:53
5159,Action|Horror|Thriller,901.0,2008-04-28 21:52:12
5159,Action|Horror|Thriller,19.0,2006-01-28 10:29:57
5159,Action|Horror|Thriller,1067.0,2007-07-11 10:42:37
5159,Action|Horror|Thriller,334.0,2006-06-03 11:30:17
5159,Action|Horror|Thriller,232.0,2008-10-29 04:54:44
5159,Action|Horror|Thriller,232.0,2006-05-22 15:27:52
5159,Action|Horror|Thriller,460.0,2006-10-24 12:34:19
5159,Action|Horror|Thriller,1067.0,2006-01-14 22:46:41
5159,Action|Horror|Thriller,1069.0,2008-12-17 18:14:33
5159,Action|Horror|Thriller,232.0,2008-08-11 18:59:00
5159,Action|Horror|Thriller,1069.0,2006-07-31 12:54:08
5159,Action|Horror|Thriller,1067.0,2006-09-03 04:00:49
5159,Action|Horror|Thriller,1025.0,2007-07-30 22:16:54
5159,Action|Horror|Thriller,1069.0,2006-12-22 02:57:17
5159,Action|Horror|Thriller,1069.0,2007-08-19 03:57:10
5159,Action|Horror|Thriller,1069.0,2007-08-22 05:45:02
5159,Action|Horror|Thriller,1069.0,2006-01-13 11:09:35
5160,Comedy,,
5161,Drama,,
5169,Action|Sci-Fi,215.0,2006-10-23 16:21:39
5170,Comedy,141.0,2007-08-31 11:29:19
5170,Comedy,141.0,2007-11-26 19:26:53
5171,Thriller,268.0,2006-01-23 11:02:25
5171,Thriller,268.0,2006-05-11 21:58:08
5173,Drama|Fantasy|Romance,1059.0,2008-04-04 23:18:10
5176,Comedy|Drama|Romance,,
5178,Comedy|Musical,,
5187,Thriller,,
5188,Comedy,1014.0,2008-01-27 11:47:29
5188,Comedy,417.0,2006-02-09 16:16:59
5188,Comedy,732.0,2006-09-20 16:33:20
5188,Comedy,1014.0,2008-12-09 00:58:33
5188,Comedy,1013.0,2006-02-15 05:34:48
5190,Comedy|Crime,,
5198,Drama|Thriller,850.0,2008-03-28 00:03:56
5199,Thriller,903.0,2006-05-27 04:19:00
5199,Thriller,847.0,2007-05-18 08:52:59
5199,Thriller,847.0,2006-01-23 10:59:37
5199,Thriller,385.0,2007-12-15 10:45:20
5199,Thriller,691.0,2006-04-19 02:57:21
5199,Thriller,847.0,2008-04-30 18:50:36
5199,Thriller,691.0,2007-06-24 15:06:10
5200,Drama|Thriller,,
5203,Comedy|Romance,305.0,2008-04-02 22:11:57
5203,Comedy|Romance,728.0,2006-09-19 23:44:47
5203,Comedy|Romance,829.0,2006-11-10 21:57:12
5204,Comedy|Romance,439.0,2006-01-17 12:44:24
5204,Comedy|Romance,201.0,2006-12-06 12:49:35
5204,Comedy|Romance,863.0,2006-02-12 11:52:25
5204,Comedy|Romance,1102.0,2008-10-06 07:53:33
5204,Comedy|Romance,1102.0,2006-05-16 11:06:34
5204,Comedy|Romance,1102.0,2006-01-18 09:13:05
5204,Comedy|Romance,201.0,2006-01-12 14:39:44
5217,Crime|Thriller,,
5220,Drama,,
5223,Drama,209.0,2008-04-14 11:32:23
5227,Drama,,
5229,Comedy|Romance,,
5231,Comedy,,
5233,Drama|Romance,1099.0,2006-12-05 15:43:39
5235,Drama,,
5252,Drama,,
5253,Comedy|Drama,674.0,2007-08-27 16:47:16
5254,Action|Adventure|Sci-Fi|Thriller,988.0,2006-01-17 13:01:44
5254,Action|Adventure|Sci-Fi|Thriller,705.0,2006-10-01 18:00:22
5254,Action|Adventure|Sci-Fi|Thriller,989.0,2006-01-13 19:34:28
5254,Action|Adventure|Sci-Fi|Thriller,951.0,2006-01-14 04:34:51
5254,Action|Adventure|Sci-Fi|Thriller,704.0,2006-01-22 06:47:02
5254,Action|Adventure|Sci-Fi|Thriller,988.0,2006-12-29 12:12:51
5254,Action|Adventure|Sci-Fi|Thriller,232.0,2008-09-12 06:50:17
5254,Action|Adventure|Sci-Fi|Thriller,988.0,2006-02-12 11:44:56
5254,Action|Adventure|Sci-Fi|Thriller,232.0,2006-04-19 03:04:01
5254,Action|Adventure|Sci-Fi|Thriller,232.0,2008-10-06 07:52:14
5254,Action|Adventure|Sci-Fi|Thriller,989.0,2006-03-08 06:32:17
5254,Action|Adventure|Sci-Fi|Thriller,988.0,2006-04-07 10:23:50
5254,Action|Adventure|Sci-Fi|Thriller,334.0,2006-06-03 11:24:45
5254,Action|Adventure|Sci-Fi|Thriller,232.0,2006-04-01 20:41:03
5254,Action|Adventure|Sci-Fi|Thriller,730.0,2006-09-22 16:54:31
5254,Action|Adventure|Sci-Fi|Thriller,19.0,2007-03-20 07:53:30
5254,Action|Adventure|Sci-Fi|Thriller,49.0,2007-05-14 14:05:37
5254,Action|Adventure|Sci-Fi|Thriller,987.0,2006-02-20 07:49:27
5254,Action|Adventure|Sci-Fi|Thriller,988.0,2006-06-20 18:35:07
5254,Action|Adventure|Sci-Fi|Thriller,232.0,2006-06-22 18:24:15
5254,Action|Adventure|Sci-Fi|Thriller,232.0,2008-12-01 02:06:27
5254,Action|Adventure|Sci-Fi|Thriller,232.0,2008-06-17 17:58:38
5254,Action|Adventure|Sci-Fi|Thriller,988.0,2006-08-09 12:29:08
5254,Action|Adventure|Sci-Fi|Thriller,989.0,2006-01-12 19:09:53
5254,Action|Adventure|Sci-Fi|Thriller,901.0,2006-01-13 09:36:36
5254,Action|Adventure|Sci-Fi|Thriller,988.0,2006-02-15 05:16:40
5254,Action|Adventure|Sci-Fi|Thriller,201.0,2006-02-05 21:42:12
5254,Action|Adventure|Sci-Fi|Thriller,988.0,2008-06-06 11:10:28
5254,Action|Adventure|Sci-Fi|Thriller,232.0,2006-10-05 05:10:21
5254,Action|Adventure|Sci-Fi|Thriller,988.0,2006-06-23 05:57:36
5254,Action|Adventure|Sci-Fi|Thriller,232.0,2006-10-19 13:30:23
5269,Drama|Thriller,911.0,2007-09-25 03:25:53
5269,Drama|Thriller,731.0,2006-09-19 23:42:36
5282,Comedy|Drama,864.0,2007-08-27 21:08:48
5282,Comedy|Drama,863.0,2007-08-30 21:05:50
5282,Comedy|Drama,201.0,2007-08-31 08:17:48
5282,Comedy|Drama,671.0,2007-09-03 11:34:47
5282,Comedy|Drama,606.0,2007-09-04 05:55:09
5282,Comedy|Drama,608.0,2007-09-09 03:31:14
5282,Comedy|Drama,846.0,2006-02-20 10:09:03
5282,Comedy|Drama,606.0,2006-05-26 07:58:59
5282,Comedy|Drama,605.0,2007-08-27 16:31:48
5282,Comedy|Drama,691.0,2006-04-19 02:55:49
5282,Comedy|Drama,107.0,2006-10-21 18:28:21
5282,Comedy|Drama,829.0,2006-01-23 13:32:01
5282,Comedy|Drama,154.0,2006-05-12 09:01:24
5282,Comedy|Drama,1016.0,2006-09-01 08:32:13
5282,Comedy|Drama,165.0,2007-07-31 12:35:06
5282,Comedy|Drama,107.0,2007-08-02 20:18:57
5282,Comedy|Drama,230.0,2007-08-10 08:31:29
5282,Comedy|Drama,230.0,2007-08-14 17:50:59
5282,Comedy|Drama,165.0,2007-08-18 13:41:55
5282,Comedy|Drama,846.0,2007-08-18 21:25:58
5282,Comedy|Drama,255.0,2007-08-19 19:27:24
5282,Comedy|Drama,1062.0,2007-08-21 08:51:41
5282,Comedy|Drama,497.0,2007-08-23 00:28:50
5282,Comedy|Drama,878.0,2007-08-23 12:01:44
5282,Comedy|Drama,840.0,2007-08-23 19:35:55
5282,Comedy|Drama,323.0,2007-08-24 04:16:34
5282,Comedy|Drama,164.0,2007-08-25 17:43:48
5282,Comedy|Drama,1108.0,2007-08-26 14:08:46
5282,Comedy|Drama,865.0,2007-08-26 15:48:32
5283,Action|Adventure|Sci-Fi,887.0,2006-11-17 14:14:22
5283,Action|Adventure|Sci-Fi,942.0,2006-02-08 17:38:07
5283,Action|Adventure|Sci-Fi,155.0,2006-02-21 13:37:40
5283,Action|Adventure|Sci-Fi,965.0,2006-06-16 06:44:15
5283,Action|Adventure|Sci-Fi,334.0,2006-06-03 11:26:12
5283,Action|Adventure|Sci-Fi,881.0,2007-05-25 04:27:50
5283,Action|Adventure|Sci-Fi,887.0,2006-05-06 20:31:49
5283,Action|Adventure|Sci-Fi,861.0,2008-11-30 17:47:47
5283,Action|Adventure|Sci-Fi,887.0,2008-06-17 17:56:38
5283,Action|Adventure|Sci-Fi,887.0,2006-10-17 15:34:02
5283,Action|Adventure|Sci-Fi,887.0,2006-07-28 00:49:29
5283,Action|Adventure|Sci-Fi,887.0,2008-05-30 11:20:32
5283,Action|Adventure|Sci-Fi,942.0,2006-01-13 09:44:01
5283,Action|Adventure|Sci-Fi,965.0,2006-04-08 05:51:54
5283,Action|Adventure|Sci-Fi,904.0,2006-02-21 04:42:21
5283,Action|Adventure|Sci-Fi,420.0,2007-08-06 01:29:14
5283,Action|Adventure|Sci-Fi,889.0,2007-08-09 11:31:17
5283,Action|Adventure|Sci-Fi,19.0,2007-08-10 08:30:15
5283,Action|Adventure|Sci-Fi,887.0,2006-10-18 12:16:09
5283,Action|Adventure|Sci-Fi,406.0,2007-04-17 14:21:35
5292,Drama|Thriller,,
5293,Action|Crime|Drama|Mystery|Thriller,300.0,2007-08-29 22:35:03
5293,Action|Crime|Drama|Mystery|Thriller,849.0,2006-07-03 15:29:45
5293,Action|Crime|Drama|Mystery|Thriller,1024.0,2007-05-21 12:15:00
5293,Action|Crime|Drama|Mystery|Thriller,849.0,2007-08-20 11:56:56
5294,Animation|Children|Western,327.0,2007-12-31 20:56:50
5295,Drama,717.0,2007-02-16 03:08:48
5306,Comedy,770.0,2007-12-03 01:09:57
5306,Comedy,528.0,2007-07-22 00:17:02
5319,Action|Comedy|Crime,,
5320,Comedy|Drama,1024.0,2006-01-14 08:59:01
5321,Comedy|Drama|Thriller,,
5324,Adventure|Children|Comedy,111.0,2007-07-02 16:33:22
5324,Adventure|Children|Comedy,331.0,2006-01-13 11:10:59
5325,Action|Drama|War,1126.0,2006-01-24 12:50:54
5325,Action|Drama|War,1121.0,2007-11-04 07:45:16
5325,Action|Drama|War,1121.0,2006-05-16 18:29:56
5329,Crime|Drama|Romance|Thriller,,
5348,Comedy,,
5349,Animation|Children,309.0,2006-01-17 12:44:08
5349,Animation|Children,309.0,2006-11-08 05:47:52
5349,Animation|Children,279.0,2007-09-10 17:14:51
5349,Animation|Children,844.0,2006-06-29 13:15:00
5349,Animation|Children,310.0,2007-07-08 15:24:49
5349,Animation|Children,844.0,2007-05-18 02:26:40
5349,Animation|Children,309.0,2006-05-11 21:57:54
5349,Animation|Children,1104.0,2007-07-24 18:38:18
5349,Animation|Children,45.0,2006-09-16 13:23:40
5349,Animation|Children,309.0,2006-01-17 21:24:50
5349,Animation|Children,95.0,2007-08-01 19:55:11
5349,Animation|Children,64.0,2007-08-10 20:43:54
5349,Animation|Children,588.0,2007-08-12 08:04:30
5349,Animation|Children,204.0,2007-08-18 09:53:24
5349,Animation|Children,310.0,2007-08-19 03:57:16
5349,Animation|Children,418.0,2007-08-19 05:41:59
5349,Animation|Children,414.0,2007-08-26 16:44:31
5350,Action|Crime|Mystery|Sci-Fi|Thriller,107.0,2006-10-30 19:24:15
5350,Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2006-07-23 03:16:16
5350,Action|Crime|Mystery|Sci-Fi|Thriller,419.0,2006-01-13 19:33:27
5350,Action|Crime|Mystery|Sci-Fi|Thriller,419.0,2006-01-20 22:28:14
5350,Action|Crime|Mystery|Sci-Fi|Thriller,1028.0,2008-08-27 20:38:22
5350,Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2008-09-01 02:09:42
5350,Action|Crime|Mystery|Sci-Fi|Thriller,605.0,2007-07-24 11:49:18
5350,Action|Crime|Mystery|Sci-Fi|Thriller,336.0,2006-04-19 14:03:07
5350,Action|Crime|Mystery|Sci-Fi|Thriller,419.0,2006-02-26 03:49:45
5350,Action|Crime|Mystery|Sci-Fi|Thriller,1028.0,2007-04-11 07:27:05
5350,Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2006-01-25 11:35:11
5350,Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2007-01-29 21:37:30
5350,Action|Crime|Mystery|Sci-Fi|Thriller,682.0,2007-04-28 14:19:29
5350,Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2007-02-22 00:08:14
5350,Action|Crime|Mystery|Sci-Fi|Thriller,419.0,2006-05-11 21:45:46
5350,Action|Crime|Mystery|Sci-Fi|Thriller,995.0,2006-06-10 09:10:05
5350,Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2006-08-23 20:35:12
5350,Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2007-10-21 16:33:00
5350,Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2007-07-10 18:19:18
5350,Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2006-07-28 15:54:39
5350,Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2006-08-01 10:02:25
5350,Action|Crime|Mystery|Sci-Fi|Thriller,19.0,2008-04-28 23:01:03
5350,Action|Crime|Mystery|Sci-Fi|Thriller,887.0,2007-07-02 20:25:37
5350,Action|Crime|Mystery|Sci-Fi|Thriller,419.0,2008-12-25 18:24:25
5350,Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2006-09-25 06:02:41
5350,Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2006-05-31 23:31:45
5350,Action|Crime|Mystery|Sci-Fi|Thriller,1084.0,2007-08-06 18:55:27
5350,Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2007-02-19 10:07:13
5350,Action|Crime|Mystery|Sci-Fi|Thriller,419.0,2006-10-19 13:30:18
5351,Adventure|Drama,883.0,2007-11-22 03:41:14
5351,Adventure|Drama,87.0,2006-11-09 13:00:26
5351,Adventure|Drama,87.0,2006-01-13 12:46:13
5351,Adventure|Drama,776.0,2007-03-21 08:23:20
5352,Drama,,
5353,Animation|Children,,
5354,Comedy|Romance,417.0,2006-02-09 14:53:53
5355,Comedy,1116.0,2006-01-23 11:00:55
5355,Comedy,727.0,2006-09-20 00:06:56
5356,Comedy|Drama|Romance,645.0,2006-01-15 18:34:47
5356,Comedy|Drama|Romance,829.0,2007-02-16 23:36:53
5363,Children|Comedy|Fantasy,,
5364,Action|Comedy|Sci-Fi,417.0,2006-02-08 17:04:53
5364,Action|Comedy|Sci-Fi,445.0,2006-01-26 22:55:48
5364,Action|Comedy|Sci-Fi,230.0,2008-09-12 07:03:49
5364,Action|Comedy|Sci-Fi,901.0,2007-11-27 23:25:14
5364,Action|Comedy|Sci-Fi,264.0,2006-06-30 10:05:12
5364,Action|Comedy|Sci-Fi,264.0,2007-05-21 11:38:40
5364,Action|Comedy|Sci-Fi,901.0,2006-01-13 10:02:58
5364,Action|Comedy|Sci-Fi,264.0,2006-06-01 00:41:37
5366,Comedy|Drama,,
5368,Action|Adventure|Fantasy|Sci-Fi,322.0,2006-01-27 17:44:04
5368,Action|Adventure|Fantasy|Sci-Fi,322.0,2008-10-28 04:30:21
5368,Action|Adventure|Fantasy|Sci-Fi,802.0,2008-06-03 23:27:20
5369,Crime|Drama,749.0,2006-03-19 10:45:58
5369,Crime|Drama,741.0,2006-05-14 18:24:05
5369,Crime|Drama,1085.0,2006-01-12 15:22:37
5369,Crime|Drama,155.0,2006-05-25 14:23:27
5369,Crime|Drama,850.0,2008-03-28 00:02:36
5369,Crime|Drama,749.0,2007-03-08 16:06:41
5369,Crime|Drama,741.0,2008-10-30 07:08:08
5369,Crime|Drama,232.0,2006-05-02 01:07:01
5369,Crime|Drama,749.0,2007-01-28 08:49:45
5369,Crime|Drama,741.0,2007-04-24 20:53:00
5369,Crime|Drama,232.0,2006-05-08 04:08:00
5372,Comedy|Romance,,
5381,Horror|Thriller,927.0,2007-04-24 07:08:23
5381,Horror|Thriller,406.0,2006-09-28 10:10:36
5383,Action|Comedy|Horror|Sci-Fi,,
5384,Action|Adventure|Drama|Thriller,983.0,2008-07-26 06:23:10
