genres,tagid,timestamp
Comedy|Crime|Thriller,181.0,2007-09-27 10:21:19
Comedy|Crime|Thriller,268.0,2006-10-18 12:06:51
Comedy|Crime|Thriller,268.0,2006-10-19 13:28:12
Adventure|Drama|Romance,,
Drama,675.0,2007-05-21 17:03:21
Drama,950.0,2006-01-17 06:20:15
Drama,1096.0,2006-01-15 10:12:16
Drama,753.0,2008-01-31 13:54:45
Comedy,503.0,2006-02-21 16:07:52
Comedy,503.0,2007-02-20 23:38:33
Comedy,731.0,2006-09-20 14:17:14
Comedy,770.0,2007-07-07 18:05:50
Drama|Romance|Thriller,824.0,2006-11-08 05:40:01
Drama|Romance|Thriller,652.0,2007-09-10 19:41:30
Drama|Romance|Thriller,1025.0,2007-09-11 14:36:37
Drama|Romance|Thriller,849.0,2007-09-12 14:51:28
Drama|Romance|Thriller,887.0,2007-09-12 23:48:22
Drama|Romance|Thriller,849.0,2008-07-28 01:01:08
Drama|Romance|Thriller,824.0,2006-01-16 08:21:13
Drama|Romance|Thriller,652.0,2007-01-25 17:19:08
Drama|Romance|Thriller,732.0,2007-01-25 20:39:30
Drama|Romance|Thriller,824.0,2007-11-29 08:57:09
Drama|Romance|Thriller,732.0,2006-09-19 23:12:14
Drama|Romance|Thriller,849.0,2006-11-27 10:31:16
Drama|Romance|Thriller,995.0,2008-11-17 16:04:51
Drama|Romance|Thriller,732.0,2007-07-20 19:59:37
Drama|Romance|Thriller,887.0,2008-04-29 15:59:13
Drama|Romance|Thriller,652.0,2008-12-25 18:30:27
Drama|Romance|Thriller,1025.0,2007-07-30 21:50:54
Drama|Romance|Thriller,1104.0,2007-07-31 12:39:04
Drama|Romance|Thriller,849.0,2007-08-04 04:56:42
Drama|Romance|Thriller,1025.0,2007-08-07 16:40:57
Drama|Romance|Thriller,377.0,2007-08-09 13:27:06
Drama|Romance|Thriller,887.0,2007-08-11 16:57:28
Drama|Romance|Thriller,995.0,2007-08-13 17:05:29
Drama|Romance|Thriller,230.0,2007-08-14 05:51:57
Drama|Romance|Thriller,887.0,2007-08-17 19:49:13
Drama|Romance|Thriller,155.0,2007-08-18 03:02:54
Drama|Romance|Thriller,1025.0,2007-08-19 17:51:53
Drama|Romance|Thriller,849.0,2007-08-26 13:39:01
Drama|Romance|Thriller,652.0,2006-01-13 11:03:06
Drama|Mystery|Thriller,109.0,2008-11-09 20:21:38
Drama|Mystery|Thriller,88.0,2008-05-01 00:30:23
Comedy,227.0,2007-11-22 04:46:04
Adventure|Animation|Children|Comedy,,
Comedy|Drama|Romance,,
Comedy|Romance,419.0,2007-08-28 23:46:50
Comedy|Romance,863.0,2007-10-09 02:08:41
Comedy|Romance,439.0,2006-01-17 12:51:18
Comedy|Romance,450.0,2007-12-08 13:25:31
Comedy|Romance,439.0,2006-04-15 19:12:28
Comedy|Romance,863.0,2007-03-20 10:09:44
Comedy|Romance,439.0,2008-03-18 02:14:26
Comedy|Romance,1028.0,2007-08-14 20:09:38
Comedy|Romance,1003.0,2007-08-01 19:58:42
Comedy|Romance,863.0,2008-06-11 09:52:15
Comedy|Romance,201.0,2007-08-14 17:57:01
Comedy|Romance,863.0,2007-08-17 19:58:31
Action|Drama|War,1097.0,2008-09-18 12:22:01
Action|Drama|War,1096.0,2008-08-29 05:21:18
Action|Drama|War,1096.0,2006-02-16 20:37:10
Action|Drama|War,1096.0,2006-10-12 14:05:47
Action|Drama|War,370.0,2007-02-25 23:46:17
Action|Drama|War,323.0,2006-05-12 09:10:47
Action|Drama|War,1096.0,2006-09-18 14:13:54
Action|Drama|War,1096.0,2006-07-28 16:15:35
Action|Drama|War,1096.0,2006-12-22 02:47:41
Drama|Romance,,
Comedy|Drama|Mystery,774.0,2008-09-20 20:18:53
Comedy|Drama|Mystery,86.0,2008-08-27 22:07:31
Comedy|Drama|Mystery,1114.0,2007-02-21 00:03:15
Comedy|Drama|Mystery,285.0,2006-01-23 13:49:11
Comedy|Drama|Mystery,28.0,2007-04-14 19:36:10
Comedy|Drama|Mystery,285.0,2006-06-07 12:13:20
Comedy|Drama,645.0,2008-09-20 06:52:53
Comedy|Drama,824.0,2006-01-16 08:23:15
Comedy|Drama,262.0,2007-05-05 06:50:27
Comedy|Drama,824.0,2007-03-06 13:45:02
Drama|Romance,556.0,2007-11-25 05:46:52
Drama|Romance,832.0,2006-01-23 11:01:11
Drama|Romance,747.0,2006-02-25 12:01:11
Drama|Romance,293.0,2006-05-12 13:32:12
Drama|Romance,727.0,2007-11-26 19:36:09
Drama|Romance,727.0,2006-09-20 13:56:15
Comedy,777.0,2007-09-01 15:33:33
Action|Comedy,770.0,2008-04-20 23:57:51
Action|Comedy,177.0,2006-12-14 22:46:14
Action|Comedy,631.0,2008-09-12 06:25:34
Action|Comedy,631.0,2008-07-17 06:25:50
Action|Comedy,1125.0,2006-11-04 16:49:37
Action|Comedy,230.0,2007-06-12 20:22:54
Action|Comedy,958.0,2006-01-13 12:07:46
Comedy,,
Comedy|Drama,731.0,2006-09-20 00:03:44
Comedy,,
Drama|Romance,729.0,2006-09-19 23:40:51
Comedy|Drama,79.0,2006-06-11 19:45:53
Comedy|Drama,360.0,2006-08-23 20:38:23
Children|Comedy,,
Action|Thriller,1022.0,2006-01-15 11:18:10
Action|Thriller,261.0,2006-10-23 17:35:42
Action|Sci-Fi,,
Comedy|Crime,8.0,2007-08-05 21:15:17
Drama|War,1121.0,2007-11-04 08:25:12
Drama|War,813.0,2006-01-21 13:07:35
Drama|Thriller,,
Adventure|Animation|Children,309.0,2006-12-06 12:22:35
Adventure|Animation|Children,775.0,2007-07-02 16:21:49
Comedy|Crime,732.0,2007-06-05 03:54:22
Comedy|Crime,732.0,2006-09-21 18:54:25
Comedy|Crime,795.0,2007-05-18 02:31:01
Comedy|Crime,795.0,2007-07-18 16:06:24
Comedy|Crime,732.0,2007-07-06 19:46:34
Drama,,
Fantasy|Horror,1067.0,2006-09-04 13:21:06
Fantasy|Horror,1067.0,2006-01-23 09:57:57
Drama,,
Drama,,
Comedy|Drama,813.0,2007-09-16 02:51:09
Comedy|Romance,541.0,2006-01-13 15:41:00
Comedy|Romance,541.0,2006-11-02 15:46:07
Comedy|Romance,909.0,2006-11-10 21:45:37
Comedy|Romance,663.0,2007-02-19 20:09:16
Drama|Horror,,
Action|Crime|Drama,,
Comedy|Romance,732.0,2008-10-05 19:40:29
Comedy|Romance,720.0,2006-09-18 09:40:41
Comedy|Romance,732.0,2006-09-20 14:10:38
Comedy|Romance,874.0,2008-04-05 15:22:52
Action|Drama|War,1080.0,2008-07-29 03:31:06
Action|Drama|War,1097.0,2006-02-07 11:28:33
Action|Drama|War,1080.0,2007-11-28 15:46:00
Action|Drama|War,509.0,2006-02-23 08:43:04
Action|Drama|War,1080.0,2007-06-06 15:55:38
Action|Drama|War,1080.0,2008-09-01 17:35:17
Drama|Horror|Thriller,180.0,2008-02-07 12:27:54
Action|Comedy|Crime,,
Comedy|Drama|Romance,554.0,2006-03-08 12:25:55
Adventure|Animation|Children|Comedy,1007.0,2007-12-15 23:40:47
Adventure|Animation|Children|Comedy,309.0,2006-01-15 16:00:26
Adventure|Animation|Children|Comedy,64.0,2008-09-12 06:34:13
Adventure|Animation|Children|Comedy,844.0,2006-06-29 12:10:57
Adventure|Animation|Children|Comedy,63.0,2006-04-20 07:59:17
Adventure|Animation|Children|Comedy,844.0,2007-05-18 02:26:42
Adventure|Animation|Children|Comedy,64.0,2008-01-30 10:11:20
Adventure|Animation|Children|Comedy,186.0,2008-11-22 15:37:27
Adventure|Animation|Children|Comedy,63.0,2006-01-20 07:00:22
Adventure|Animation|Children|Comedy,63.0,2006-10-18 12:02:29
Action|Comedy,,
Comedy|Romance,599.0,2006-01-20 22:26:04
Comedy|Romance,599.0,2006-04-13 14:56:47
Comedy|Romance,599.0,2008-02-06 20:09:08
Comedy|Romance,828.0,2007-07-07 17:40:25
Comedy|Romance,909.0,2006-11-10 21:49:28
Comedy|Romance,828.0,2008-11-21 11:51:03
Comedy|Romance,599.0,2009-01-02 20:48:53
Action|Horror|Thriller,901.0,2008-04-28 21:52:12
Action|Horror|Thriller,19.0,2006-01-28 10:29:57
Action|Horror|Thriller,1067.0,2007-07-11 10:42:37
Action|Horror|Thriller,334.0,2006-06-03 11:30:17
Action|Horror|Thriller,232.0,2008-10-29 04:54:44
Action|Horror|Thriller,232.0,2006-05-22 15:27:52
Action|Horror|Thriller,460.0,2006-10-24 12:34:19
Action|Horror|Thriller,1067.0,2006-01-14 22:46:41
Action|Horror|Thriller,1069.0,2008-12-17 18:14:33
Action|Horror|Thriller,232.0,2008-08-11 18:59:00
Action|Horror|Thriller,1069.0,2006-07-31 12:54:08
Action|Horror|Thriller,1067.0,2006-09-03 04:00:49
Action|Horror|Thriller,1025.0,2007-07-30 22:16:54
Action|Horror|Thriller,1069.0,2006-12-22 02:57:17
Action|Horror|Thriller,1069.0,2007-08-19 03:57:10
Action|Horror|Thriller,1069.0,2007-08-22 05:45:02
Action|Horror|Thriller,1069.0,2006-01-13 11:09:35
Comedy,,
Drama,,
Action|Sci-Fi,215.0,2006-10-23 16:21:39
Comedy,141.0,2007-08-31 11:29:19
Comedy,141.0,2007-11-26 19:26:53
Thriller,268.0,2006-01-23 11:02:25
Thriller,268.0,2006-05-11 21:58:08
Drama|Fantasy|Romance,1059.0,2008-04-04 23:18:10
Comedy|Drama|Romance,,
Comedy|Musical,,
Thriller,,
Comedy,1014.0,2008-01-27 11:47:29
Comedy,417.0,2006-02-09 16:16:59
Comedy,732.0,2006-09-20 16:33:20
Comedy,1014.0,2008-12-09 00:58:33
Comedy,1013.0,2006-02-15 05:34:48
Comedy|Crime,,
Drama|Thriller,850.0,2008-03-28 00:03:56
Thriller,903.0,2006-05-27 04:19:00
Thriller,847.0,2007-05-18 08:52:59
Thriller,847.0,2006-01-23 10:59:37
Thriller,385.0,2007-12-15 10:45:20
Thriller,691.0,2006-04-19 02:57:21
Thriller,847.0,2008-04-30 18:50:36
Thriller,691.0,2007-06-24 15:06:10
Drama|Thriller,,
Comedy|Romance,305.0,2008-04-02 22:11:57
Comedy|Romance,728.0,2006-09-19 23:44:47
Comedy|Romance,829.0,2006-11-10 21:57:12
Comedy|Romance,439.0,2006-01-17 12:44:24
Comedy|Romance,201.0,2006-12-06 12:49:35
Comedy|Romance,863.0,2006-02-12 11:52:25
Comedy|Romance,1102.0,2008-10-06 07:53:33
Comedy|Romance,1102.0,2006-05-16 11:06:34
Comedy|Romance,1102.0,2006-01-18 09:13:05
Comedy|Romance,201.0,2006-01-12 14:39:44
Crime|Thriller,,
Drama,,
Drama,209.0,2008-04-14 11:32:23
Drama,,
Comedy|Romance,,
Comedy,,
Drama|Romance,1099.0,2006-12-05 15:43:39
Drama,,
Drama,,
Comedy|Drama,674.0,2007-08-27 16:47:16
Action|Adventure|Sci-Fi|Thriller,988.0,2006-01-17 13:01:44
Action|Adventure|Sci-Fi|Thriller,705.0,2006-10-01 18:00:22
Action|Adventure|Sci-Fi|Thriller,989.0,2006-01-13 19:34:28
Action|Adventure|Sci-Fi|Thriller,951.0,2006-01-14 04:34:51
Action|Adventure|Sci-Fi|Thriller,704.0,2006-01-22 06:47:02
Action|Adventure|Sci-Fi|Thriller,988.0,2006-12-29 12:12:51
Action|Adventure|Sci-Fi|Thriller,232.0,2008-09-12 06:50:17
Action|Adventure|Sci-Fi|Thriller,988.0,2006-02-12 11:44:56
Action|Adventure|Sci-Fi|Thriller,232.0,2006-04-19 03:04:01
Action|Adventure|Sci-Fi|Thriller,232.0,2008-10-06 07:52:14
Action|Adventure|Sci-Fi|Thriller,989.0,2006-03-08 06:32:17
Action|Adventure|Sci-Fi|Thriller,988.0,2006-04-07 10:23:50
Action|Adventure|Sci-Fi|Thriller,334.0,2006-06-03 11:24:45
Action|Adventure|Sci-Fi|Thriller,232.0,2006-04-01 20:41:03
Action|Adventure|Sci-Fi|Thriller,730.0,2006-09-22 16:54:31
Action|Adventure|Sci-Fi|Thriller,19.0,2007-03-20 07:53:30
Action|Adventure|Sci-Fi|Thriller,49.0,2007-05-14 14:05:37
Action|Adventure|Sci-Fi|Thriller,987.0,2006-02-20 07:49:27
Action|Adventure|Sci-Fi|Thriller,988.0,2006-06-20 18:35:07
Action|Adventure|Sci-Fi|Thriller,232.0,2006-06-22 18:24:15
Action|Adventure|Sci-Fi|Thriller,232.0,2008-12-01 02:06:27
Action|Adventure|Sci-Fi|Thriller,232.0,2008-06-17 17:58:38
Action|Adventure|Sci-Fi|Thriller,988.0,2006-08-09 12:29:08
Action|Adventure|Sci-Fi|Thriller,989.0,2006-01-12 19:09:53
Action|Adventure|Sci-Fi|Thriller,901.0,2006-01-13 09:36:36
Action|Adventure|Sci-Fi|Thriller,988.0,2006-02-15 05:16:40
Action|Adventure|Sci-Fi|Thriller,201.0,2006-02-05 21:42:12
Action|Adventure|Sci-Fi|Thriller,988.0,2008-06-06 11:10:28
Action|Adventure|Sci-Fi|Thriller,232.0,2006-10-05 05:10:21
Action|Adventure|Sci-Fi|Thriller,988.0,2006-06-23 05:57:36
Action|Adventure|Sci-Fi|Thriller,232.0,2006-10-19 13:30:23
Drama|Thriller,911.0,2007-09-25 03:25:53
Drama|Thriller,731.0,2006-09-19 23:42:36
Comedy|Drama,864.0,2007-08-27 21:08:48
Comedy|Drama,863.0,2007-08-30 21:05:50
Comedy|Drama,201.0,2007-08-31 08:17:48
Comedy|Drama,671.0,2007-09-03 11:34:47
Comedy|Drama,606.0,2007-09-04 05:55:09
Comedy|Drama,608.0,2007-09-09 03:31:14
Comedy|Drama,846.0,2006-02-20 10:09:03
Comedy|Drama,606.0,2006-05-26 07:58:59
Comedy|Drama,605.0,2007-08-27 16:31:48
Comedy|Drama,691.0,2006-04-19 02:55:49
Comedy|Drama,107.0,2006-10-21 18:28:21
Comedy|Drama,829.0,2006-01-23 13:32:01
Comedy|Drama,154.0,2006-05-12 09:01:24
Comedy|Drama,1016.0,2006-09-01 08:32:13
Comedy|Drama,165.0,2007-07-31 12:35:06
Comedy|Drama,107.0,2007-08-02 20:18:57
Comedy|Drama,230.0,2007-08-10 08:31:29
Comedy|Drama,230.0,2007-08-14 17:50:59
Comedy|Drama,165.0,2007-08-18 13:41:55
Comedy|Drama,846.0,2007-08-18 21:25:58
Comedy|Drama,255.0,2007-08-19 19:27:24
Comedy|Drama,1062.0,2007-08-21 08:51:41
Comedy|Drama,497.0,2007-08-23 00:28:50
Comedy|Drama,878.0,2007-08-23 12:01:44
Comedy|Drama,840.0,2007-08-23 19:35:55
Comedy|Drama,323.0,2007-08-24 04:16:34
Comedy|Drama,164.0,2007-08-25 17:43:48
Comedy|Drama,1108.0,2007-08-26 14:08:46
Comedy|Drama,865.0,2007-08-26 15:48:32
Action|Adventure|Sci-Fi,887.0,2006-11-17 14:14:22
Action|Adventure|Sci-Fi,942.0,2006-02-08 17:38:07
Action|Adventure|Sci-Fi,155.0,2006-02-21 13:37:40
Action|Adventure|Sci-Fi,965.0,2006-06-16 06:44:15
Action|Adventure|Sci-Fi,334.0,2006-06-03 11:26:12
Action|Adventure|Sci-Fi,881.0,2007-05-25 04:27:50
Action|Adventure|Sci-Fi,887.0,2006-05-06 20:31:49
Action|Adventure|Sci-Fi,861.0,2008-11-30 17:47:47
Action|Adventure|Sci-Fi,887.0,2008-06-17 17:56:38
Action|Adventure|Sci-Fi,887.0,2006-10-17 15:34:02
Action|Adventure|Sci-Fi,887.0,2006-07-28 00:49:29
Action|Adventure|Sci-Fi,887.0,2008-05-30 11:20:32
Action|Adventure|Sci-Fi,942.0,2006-01-13 09:44:01
Action|Adventure|Sci-Fi,965.0,2006-04-08 05:51:54
Action|Adventure|Sci-Fi,904.0,2006-02-21 04:42:21
Action|Adventure|Sci-Fi,420.0,2007-08-06 01:29:14
Action|Adventure|Sci-Fi,889.0,2007-08-09 11:31:17
Action|Adventure|Sci-Fi,19.0,2007-08-10 08:30:15
Action|Adventure|Sci-Fi,887.0,2006-10-18 12:16:09
Action|Adventure|Sci-Fi,406.0,2007-04-17 14:21:35
Drama|Thriller,,
Action|Crime|Drama|Mystery|Thriller,300.0,2007-08-29 22:35:03
Action|Crime|Drama|Mystery|Thriller,849.0,2006-07-03 15:29:45
Action|Crime|Drama|Mystery|Thriller,1024.0,2007-05-21 12:15:00
Action|Crime|Drama|Mystery|Thriller,849.0,2007-08-20 11:56:56
Animation|Children|Western,327.0,2007-12-31 20:56:50
Drama,717.0,2007-02-16 03:08:48
Comedy,770.0,2007-12-03 01:09:57
Comedy,528.0,2007-07-22 00:17:02
Action|Comedy|Crime,,
Comedy|Drama,1024.0,2006-01-14 08:59:01
Comedy|Drama|Thriller,,
Adventure|Children|Comedy,111.0,2007-07-02 16:33:22
Adventure|Children|Comedy,331.0,2006-01-13 11:10:59
Action|Drama|War,1126.0,2006-01-24 12:50:54
Action|Drama|War,1121.0,2007-11-04 07:45:16
Action|Drama|War,1121.0,2006-05-16 18:29:56
Crime|Drama|Romance|Thriller,,
Comedy,,
Animation|Children,309.0,2006-01-17 12:44:08
Animation|Children,309.0,2006-11-08 05:47:52
Animation|Children,279.0,2007-09-10 17:14:51
Animation|Children,844.0,2006-06-29 13:15:00
Animation|Children,310.0,2007-07-08 15:24:49
Animation|Children,844.0,2007-05-18 02:26:40
Animation|Children,309.0,2006-05-11 21:57:54
Animation|Children,1104.0,2007-07-24 18:38:18
Animation|Children,45.0,2006-09-16 13:23:40
Animation|Children,309.0,2006-01-17 21:24:50
Animation|Children,95.0,2007-08-01 19:55:11
Animation|Children,64.0,2007-08-10 20:43:54
Animation|Children,588.0,2007-08-12 08:04:30
Animation|Children,204.0,2007-08-18 09:53:24
Animation|Children,310.0,2007-08-19 03:57:16
Animation|Children,418.0,2007-08-19 05:41:59
Animation|Children,414.0,2007-08-26 16:44:31
Action|Crime|Mystery|Sci-Fi|Thriller,107.0,2006-10-30 19:24:15
Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2006-07-23 03:16:16
Action|Crime|Mystery|Sci-Fi|Thriller,419.0,2006-01-13 19:33:27
Action|Crime|Mystery|Sci-Fi|Thriller,419.0,2006-01-20 22:28:14
Action|Crime|Mystery|Sci-Fi|Thriller,1028.0,2008-08-27 20:38:22
Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2008-09-01 02:09:42
Action|Crime|Mystery|Sci-Fi|Thriller,605.0,2007-07-24 11:49:18
Action|Crime|Mystery|Sci-Fi|Thriller,336.0,2006-04-19 14:03:07
Action|Crime|Mystery|Sci-Fi|Thriller,419.0,2006-02-26 03:49:45
Action|Crime|Mystery|Sci-Fi|Thriller,1028.0,2007-04-11 07:27:05
Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2006-01-25 11:35:11
Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2007-01-29 21:37:30
Action|Crime|Mystery|Sci-Fi|Thriller,682.0,2007-04-28 14:19:29
Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2007-02-22 00:08:14
Action|Crime|Mystery|Sci-Fi|Thriller,419.0,2006-05-11 21:45:46
Action|Crime|Mystery|Sci-Fi|Thriller,995.0,2006-06-10 09:10:05
Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2006-08-23 20:35:12
Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2007-10-21 16:33:00
Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2007-07-10 18:19:18
Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2006-07-28 15:54:39
Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2006-08-01 10:02:25
Action|Crime|Mystery|Sci-Fi|Thriller,19.0,2008-04-28 23:01:03
Action|Crime|Mystery|Sci-Fi|Thriller,887.0,2007-07-02 20:25:37
Action|Crime|Mystery|Sci-Fi|Thriller,419.0,2008-12-25 18:24:25
Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2006-09-25 06:02:41
Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2006-05-31 23:31:45
Action|Crime|Mystery|Sci-Fi|Thriller,1084.0,2007-08-06 18:55:27
Action|Crime|Mystery|Sci-Fi|Thriller,778.0,2007-02-19 10:07:13
Action|Crime|Mystery|Sci-Fi|Thriller,419.0,2006-10-19 13:30:18
Adventure|Drama,883.0,2007-11-22 03:41:14
Adventure|Drama,87.0,2006-11-09 13:00:26
Adventure|Drama,87.0,2006-01-13 12:46:13
Adventure|Drama,776.0,2007-03-21 08:23:20
Drama,,
Animation|Children,,
Comedy|Romance,417.0,2006-02-09 14:53:53
Comedy,1116.0,2006-01-23 11:00:55
Comedy,727.0,2006-09-20 00:06:56
Comedy|Drama|Romance,645.0,2006-01-15 18:34:47
Comedy|Drama|Romance,829.0,2007-02-16 23:36:53
Children|Comedy|Fantasy,,
Action|Comedy|Sci-Fi,417.0,2006-02-08 17:04:53
Action|Comedy|Sci-Fi,445.0,2006-01-26 22:55:48
Action|Comedy|Sci-Fi,230.0,2008-09-12 07:03:49
Action|Comedy|Sci-Fi,901.0,2007-11-27 23:25:14
Action|Comedy|Sci-Fi,264.0,2006-06-30 10:05:12
Action|Comedy|Sci-Fi,264.0,2007-05-21 11:38:40
Action|Comedy|Sci-Fi,901.0,2006-01-13 10:02:58
Action|Comedy|Sci-Fi,264.0,2006-06-01 00:41:37
Comedy|Drama,,
Action|Adventure|Fantasy|Sci-Fi,322.0,2006-01-27 17:44:04
Action|Adventure|Fantasy|Sci-Fi,322.0,2008-10-28 04:30:21
Action|Adventure|Fantasy|Sci-Fi,802.0,2008-06-03 23:27:20
Crime|Drama,749.0,2006-03-19 10:45:58
Crime|Drama,741.0,2006-05-14 18:24:05
Crime|Drama,1085.0,2006-01-12 15:22:37
Crime|Drama,155.0,2006-05-25 14:23:27
Crime|Drama,850.0,2008-03-28 00:02:36
Crime|Drama,749.0,2007-03-08 16:06:41
Crime|Drama,741.0,2008-10-30 07:08:08
Crime|Drama,232.0,2006-05-02 01:07:01
Crime|Drama,749.0,2007-01-28 08:49:45
Crime|Drama,741.0,2007-04-24 20:53:00
Crime|Drama,232.0,2006-05-08 04:08:00
Comedy|Romance,,
Horror|Thriller,927.0,2007-04-24 07:08:23
Horror|Thriller,406.0,2006-09-28 10:10:36
Action|Comedy|Horror|Sci-Fi,,
Action|Adventure|Drama|Thriller,983.0,2008-07-26 06:23:10
Action|Adventure|Drama|Thriller,983.0,2007-06-06 07:02:39
Children|Comedy,22.0,2007-07-02 16:26:55
Comedy,770.0,2006-11-13 22:52:12
Comedy,505.0,2008-07-17 09:25:47
Comedy,505.0,2007-07-25 00:09:30
Comedy,770.0,2008-06-19 11:08:34
Comedy,770.0,2007-04-28 16:18:49
Comedy,770.0,2008-01-02 21:26:20
Comedy,770.0,2007-11-04 08:24:04
Comedy,877.0,2006-03-26 21:47:31
Comedy,505.0,2006-09-20 13:06:32
Comedy,877.0,2007-08-07 13:28:54
Comedy,770.0,2007-03-07 13:37:50
Comedy,958.0,2006-01-13 12:04:38
Comedy,,
Sci-Fi|Thriller,45.0,2006-01-13 19:34:25
Sci-Fi|Thriller,45.0,2006-01-23 19:45:43
Sci-Fi|Thriller,45.0,2006-01-24 13:18:01
Sci-Fi|Thriller,882.0,2006-02-07 11:20:37
Sci-Fi|Thriller,852.0,2007-03-07 21:14:59
Sci-Fi|Thriller,344.0,2007-02-16 15:51:26
Sci-Fi|Thriller,45.0,2006-01-19 22:27:09
Sci-Fi|Thriller,639.0,2007-08-10 13:00:27
Sci-Fi|Thriller,45.0,2006-07-28 16:16:03
Sci-Fi|Thriller,522.0,2007-08-03 16:08:17
Sci-Fi|Thriller,882.0,2007-08-03 16:47:02
Sci-Fi|Thriller,887.0,2007-08-10 08:31:18
Sci-Fi|Thriller,522.0,2007-08-14 17:50:47
Sci-Fi|Thriller,44.0,2007-08-16 22:19:13
Crime|Drama|Mystery|Thriller,,
Comedy|Drama|Musical,862.0,2008-08-28 06:50:17
Documentary,,
Drama|Thriller,339.0,2008-01-14 16:03:58
Comedy|Documentary,,
Drama|Romance,,
Adventure|Drama|Romance,,
Drama|Romance,154.0,2006-01-23 11:02:52
Drama|Romance,153.0,2006-04-13 14:32:28
Drama|Thriller,882.0,2007-09-03 22:51:52
Drama|Thriller,782.0,2006-01-19 09:56:39
Drama|Thriller,732.0,2006-09-20 00:03:06
Drama|Thriller,999.0,2007-08-04 10:35:02
Drama|Thriller,882.0,2007-08-13 14:03:06
Drama|Thriller,522.0,2007-08-14 17:54:57
Drama|Thriller,139.0,2007-08-17 18:44:33
Comedy|Romance,,
Drama,,
Drama,871.0,2006-01-16 20:41:52
Drama,,
Drama|Musical,,
Action|Crime,,
Drama|Thriller,,
Crime|Drama,,
Thriller,,
Comedy|Thriller,,
Comedy|Crime,417.0,2006-02-09 15:58:24
Comedy|Crime,116.0,2007-02-19 20:11:33
Comedy|Crime,,
Comedy|Drama,26.0,2006-01-23 11:00:26
Comedy|Drama,731.0,2007-12-01 17:08:42
Comedy|Drama,731.0,2006-09-19 23:25:13
Comedy|Drama,26.0,2007-05-08 20:39:27
Action|Sci-Fi|Thriller,,
Action|Thriller,587.0,2007-12-31 12:44:14
Drama,,
Comedy|Drama|Romance,141.0,2008-03-03 11:17:59
Comedy|Drama|Romance,118.0,2006-12-03 06:30:07
Comedy|Drama|Romance,909.0,2006-07-22 16:09:21
Comedy|Drama|Romance,118.0,2006-02-06 17:57:39
Comedy|Drama|Romance,909.0,2006-04-21 10:56:51
Comedy|Drama|Romance,909.0,2006-08-11 10:46:47
Comedy|Drama|Romance,727.0,2006-09-19 23:31:17
Comedy|Drama|Romance,118.0,2006-10-06 11:00:10
Comedy|Drama|Romance,118.0,2006-07-04 00:48:19
Comedy|Drama|Romance,118.0,2006-02-25 14:10:12
Comedy|Drama|Romance,905.0,2008-12-28 12:49:06
Comedy|Drama|Romance,909.0,2006-02-14 17:15:51
Comedy|Romance,439.0,2006-01-17 12:44:49
Comedy|Romance,450.0,2007-12-08 13:28:01
Comedy|Romance,863.0,2007-03-20 08:49:50
Comedy|Romance,863.0,2007-08-14 23:21:48
Comedy|Romance,1003.0,2007-08-01 19:58:00
Comedy|Romance,201.0,2007-08-14 17:56:38
Comedy|Romance,863.0,2007-08-17 19:56:52
Comedy|Drama|Romance,,
Drama,,
Comedy|Romance,,
Drama|Romance,,
Crime|Drama,,
Action|Comedy|Drama,,
Animation|Children|Musical,,
Crime|Mystery|Thriller,903.0,2006-05-27 04:15:50
Crime|Mystery|Thriller,824.0,2006-11-08 05:39:37
Crime|Mystery|Thriller,489.0,2006-02-04 06:31:24
Crime|Mystery|Thriller,144.0,2007-09-17 13:52:46
Crime|Mystery|Thriller,489.0,2007-01-03 10:36:36
Crime|Mystery|Thriller,903.0,2007-11-26 19:25:34
Crime|Mystery|Thriller,489.0,2006-05-26 14:36:23
Crime|Mystery|Thriller,730.0,2006-09-23 19:16:44
Crime|Mystery|Thriller,489.0,2006-05-01 04:22:07
Crime|Mystery|Thriller,849.0,2006-07-10 15:24:16
Crime|Mystery|Thriller,824.0,2008-12-20 04:49:32
Crime|Mystery|Thriller,730.0,2007-03-06 13:43:12
Crime|Mystery|Thriller,489.0,2006-02-04 02:55:01
Crime|Mystery|Thriller,489.0,2006-10-25 09:47:42
Drama,,
Drama,,
Drama,150.0,2006-01-23 11:00:02
Drama,339.0,2008-08-01 09:02:11
Drama,,
Comedy,,
Drama,,
Romance,507.0,2007-11-20 20:20:16
Drama|Fantasy,,
Drama,,
Documentary,315.0,2006-11-13 12:13:24
Documentary,315.0,2006-11-27 03:48:53
Documentary,315.0,2006-01-08 19:35:28
Documentary,835.0,2007-03-19 08:14:29
Documentary,315.0,2006-12-20 14:13:31
Documentary,818.0,2007-10-23 09:59:21
